stock_code,fiscal_year,esg_year,company_name,industry,esg_grade,e_grade,s_grade,g_grade,universe,in_corp_code,in_collected_reports,in_sections_extracted,in_firm_year_documents,in_features_expF,in_merged_expF,status,sub_status,reason,source_pipeline,recovery_method
055550,2023,2023,신한지주,금융지주,A+,A+,A+,A+,memberA_127x3,True,True,True,False,False,False,FAILED_NO_PASSAGES,,no firm_year_document,memberC_native_partial,reprocess_existing_zip
055550,2024,2024,신한지주,금융지주,A+,A+,A,A+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
057050,2022,2022,현대홈쇼핑,,A,A,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
057050,2023,2023,현대홈쇼핑,,A,A,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
057050,2024,2024,현대홈쇼핑,,A+,A,A+,A+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
064350,2022,2022,현대로템,,A,A,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
064350,2023,2023,현대로템,,A,A,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
064350,2024,2024,현대로템,,A+,A+,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
068270,2022,2022,셀트리온,바이오의약품,B,C,B+,B,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
068270,2023,2023,셀트리온,바이오의약품,B,B+,A+,C,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
068270,2024,2024,셀트리온,바이오의약품,A,A,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
086790,2022,2022,하나금융지주,금융지주,A,A+,A+,A,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
086790,2023,2023,하나금융지주,금융지주,A,A+,A+,A,memberA_127x3,True,True,True,True,False,False,FAILED_EMPTY_FEATURE,,no feature row exp_F,memberC_native_partial,reprocess_existing_zip
086790,2024,2024,하나금융지주,금융지주,A,A+,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
096770,2022,2022,SK이노베이션,에너지/화학,A,B+,A+,A+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
096770,2023,2023,SK이노베이션,에너지/화학,A+,A,A+,A+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
096770,2024,2024,SK이노베이션,에너지/화학,A+,A,A+,A+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
097950,2022,2022,CJ제일제당,식품,A,A,A,B+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
097950,2023,2023,CJ제일제당,식품,A,A,A+,A,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
097950,2024,2024,CJ제일제당,식품,A,A,A,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
105560,2022,2022,KB금융지주,금융지주,A+,A+,A+,A+,memberA_127x3,True,True,True,False,False,False,FAILED_NO_PASSAGES,,no firm_year_document,memberC_native_partial,reprocess_existing_zip
105560,2023,2023,KB금융,금융지주,A+,A+,A+,A+,memberA_127x3,True,True,True,False,False,False,FAILED_NO_PASSAGES,,no firm_year_document,memberC_native_partial,reprocess_existing_zip
105560,2024,2024,KB금융,금융지주,A,A+,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
138930,2022,2022,BNK금융지주,금융지주,A,A,A,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
138930,2023,2023,BNK금융지주,금융지주,A,A,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
138930,2024,2024,BNK금융지주,금융지주,A,A+,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
282330,2022,2022,BGF리테일,유통,A,A,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
282330,2023,2023,BGF리테일,유통,A,A,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
282330,2024,2024,BGF리테일,유통,A,A,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
316140,2022,2022,우리금융지주,금융지주,A,A,A+,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
316140,2023,2023,우리금융지주,금융지주,A,A+,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
316140,2024,2024,우리금융지주,금융지주,A,A+,A,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
000080,2021,2022,하이트진로,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
000100,2021,2022,유한양행,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
000120,2021,2022,CJ대한통운,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
000150,2021,2022,두산,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
000240,2021,2022,한국앤컴퍼니,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
000270,2021,2022,기아,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
000660,2021,2022,SK하이닉스,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
000720,2021,2022,현대건설,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
000810,2021,2022,삼성화재해상보험,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
000880,2021,2022,한화,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
001040,2021,2022,CJ,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
001120,2021,2022,LX인터내셔널,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
002380,2021,2022,케이씨씨,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
002380,2022,2023,케이씨씨,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
002380,2023,2024,케이씨씨,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
002790,2021,2022,아모레퍼시픽홀딩스,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
003240,2021,2022,태광산업,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
003490,2021,2022,대한항공,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
003490,2022,2023,대한항공,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
003490,2023,2024,대한항공,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
003550,2021,2022,LG,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
003550,2022,2023,LG,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
003550,2023,2024,LG,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
003670,2021,2022,포스코퓨처엠,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
004020,2021,2022,현대제철,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
004020,2022,2023,현대제철,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
004020,2023,2024,현대제철,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
004170,2021,2022,신세계,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
004170,2022,2023,신세계,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
004170,2023,2024,신세계,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
004990,2021,2022,롯데지주,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
004990,2022,2023,롯데지주,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
004990,2023,2024,롯데지주,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
005070,2021,2022,코스모신소재,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
005070,2022,2023,코스모신소재,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
005070,2023,2024,코스모신소재,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
005180,2021,2022,빙그레,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
005180,2022,2023,빙그레,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
005180,2023,2024,빙그레,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
005380,2021,2022,현대차,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
005490,2021,2022,POSCO홀딩스,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
005830,2021,2022,DB손해보험,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
005830,2022,2023,DB손해보험,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
005830,2023,2024,DB손해보험,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
005930,2021,2022,삼성전자,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
006110,2021,2022,삼아알미늄,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
006110,2022,2023,삼아알미늄,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
006110,2023,2024,삼아알미늄,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
006400,2021,2022,삼성SDI,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
006800,2021,2022,미래에셋증권,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
006800,2022,2023,미래에셋증권,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
006800,2023,2024,미래에셋증권,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
007310,2021,2022,오뚜기,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
007310,2022,2023,오뚜기,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
007310,2023,2024,오뚜기,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
009150,2021,2022,삼성전기,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
009150,2022,2023,삼성전기,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
009150,2023,2024,삼성전기,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
009540,2021,2022,HD한국조선해양,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
009540,2022,2023,HD한국조선해양,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
009540,2023,2024,HD한국조선해양,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
009830,2021,2022,한화솔루션,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
009830,2022,2023,한화솔루션,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
009830,2023,2024,한화솔루션,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
010130,2021,2022,고려아연,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
010140,2021,2022,삼성중공업,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
010140,2022,2023,삼성중공업,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
010140,2023,2024,삼성중공업,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
010620,2021,2022,HD현대미포,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
010620,2022,2023,HD현대미포,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
010620,2023,2024,HD현대미포,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
010950,2021,2022,S-Oil,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
011170,2021,2022,롯데케미칼,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
011200,2021,2022,HMM,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
011200,2022,2023,HMM,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
011200,2023,2024,HMM,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
011780,2021,2022,금호석유화학,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
011780,2022,2023,금호석유화학,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
011780,2023,2024,금호석유화학,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
011790,2021,2022,SKC,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
011790,2022,2023,SKC,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
011790,2023,2024,SKC,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
012330,2021,2022,현대모비스,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
012330,2022,2023,현대모비스,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
012330,2023,2024,현대모비스,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
015760,2021,2022,한국전력공사,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
015760,2022,2023,한국전력공사,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
015760,2023,2024,한국전력공사,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
017670,2021,2022,SK텔레콤,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
017670,2022,2023,SK텔레콤,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
017670,2023,2024,SK텔레콤,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
018260,2021,2022,삼성에스디에스,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
021240,2021,2022,코웨이,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
021240,2022,2023,코웨이,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
021240,2023,2024,코웨이,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
023530,2021,2022,롯데쇼핑,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
023530,2022,2023,롯데쇼핑,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
023530,2023,2024,롯데쇼핑,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
024110,2021,2022,기업은행,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
028050,2021,2022,삼성E&A,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
028050,2022,2023,삼성E&A,,,,,,user_native_extension,True,True,True,False,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
028050,2023,2024,삼성E&A,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
028260,2021,2022,삼성물산,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
028260,2022,2023,삼성물산,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
028260,2023,2024,삼성물산,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
028670,2021,2022,팬오션,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
028670,2022,2023,팬오션,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
028670,2023,2024,팬오션,,,,,,user_native_extension,True,True,True,True,False,False,EXTENSION_USER_NATIVE,,collected by user pipeline but outside MemberA 381 universe,memberC_native_extension,none_needed_extension
