stock_code,fiscal_year,esg_year,company_name,industry,esg_grade,e_grade,s_grade,g_grade,universe,in_corp_code,in_collected_reports,in_sections_extracted,in_firm_year_documents,in_features_expF,in_merged_expF,status,sub_status,reason,source_pipeline,recovery_method,rcept_no,total_tokens,esg_signal_count,g_signal_count,esg_signal_ratio,g_signal_ratio,esg_tfidf_concentration,esg_g_relative,bp_contamination_rate,kcgs_grade,kcgs_grade_7,kcgs_grade_4
001450,2023,2023,현대해상,,A,A,A+,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001450,2024,2024,현대해상,,A,A,A+,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
001460,2022,2022,BYC,섬유/의류,D,D,D,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001460,2023,2023,BYC,섬유/의류,D,D,D,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001460,2024,2024,BYC,섬유/의류,D,D,D,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
001470,2022,2022,삼부토건,,D,D,D,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001470,2023,2023,삼부토건,,C,C,C,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001470,2024,2024,삼부토건,,D,C,C,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
001500,2022,2022,현대차증권,,A,B+,A+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001500,2023,2023,현대차증권,,A,B+,A+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001500,2024,2024,현대차증권,,B+,A,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
001510,2022,2022,SK증권,,B+,C,B+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001510,2023,2023,SK증권,,B+,B,B+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001510,2024,2024,SK증권,,B+,A,B+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
001520,2022,2022,동양,,D,D,D,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001520,2023,2023,동양,,D,D,D,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001520,2024,2024,동양,,C,B,B,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
001530,2022,2022,디아이동일,,D,D,C,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001530,2023,2023,디아이동일,,D,D,D,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001530,2024,2024,디아이동일,,D,D,D,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
001560,2022,2022,제일연마,,C,D,D,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001560,2023,2023,제일연마,,C,C,D,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001560,2024,2024,제일연마,,C,C,D,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
001630,2022,2022,종근당홀딩스,,B+,B+,A,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001630,2023,2023,종근당홀딩스,,B+,A,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001630,2024,2024,종근당홀딩스,,A,A,A,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
001680,2022,2022,대상,,B+,A,A+,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001680,2023,2023,대상,,A,A,A+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001680,2024,2024,대상,,A,A,A+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
001720,2022,2022,신영증권,,B+,C,B+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001720,2023,2023,신영증권,,B+,B,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001720,2024,2024,신영증권,,B+,B+,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
001740,2022,2022,SK네트웍스,,A,A,A+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001740,2023,2023,SK네트웍스,,A,A,A+,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001740,2024,2024,SK네트웍스,,A+,A,A+,A+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
001800,2022,2022,오리온홀딩스,,A,B+,A,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001800,2023,2023,오리온홀딩스,,A,A,A,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
001800,2024,2024,오리온홀딩스,,A,A,A,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
002030,2022,2022,아세아,,B+,B,B+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
002030,2023,2023,아세아,,A,B+,B+,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
002030,2024,2024,아세아,,A,A,A,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
002320,2022,2022,한진,,B+,B+,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
002320,2023,2023,한진,,A,A,A,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
002320,2024,2024,한진,,A,A,A,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
002350,2022,2022,넥센타이어,,B+,B+,A,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
002350,2023,2023,넥센타이어,,B+,A,A,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
002350,2024,2024,넥센타이어,,B,A,A+,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
002600,2022,2022,조흥,,C,C,C,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
002600,2023,2023,조흥,,C,C,B,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
002600,2024,2024,조흥,,B,B+,C,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
002790,2022,2022,아모레퍼시픽홀딩스,,A,A,A+,B+,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20230309000832.0,3052.0,36.0,252.0,0.0118,0.0826,0.1006,1.0,0.0,A,5.0,3.0
002790,2023,2023,아모레퍼시픽홀딩스,,A,A,A+,A,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20240307000584.0,3797.0,46.0,298.0,0.0121,0.0785,0.0964,1.0,0.0,A,5.0,3.0
002790,2024,2024,아모레퍼시픽홀딩스,,A+,A,A+,A+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
003240,2022,2022,태광산업,,D,D,C,C,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20230323001281.0,899.0,8.0,142.0,0.0089,0.158,0.1714,1.0,0.0,D,1.0,1.0
003240,2023,2023,태광산업,,C,C,C,C,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20240329003575.0,1121.0,5.0,169.0,0.0045,0.1508,0.1526,1.0,0.0,C,2.0,1.0
003240,2024,2024,태광산업,,B,B+,A+,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
003280,2022,2022,흥아해운,,C,C,B,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
003280,2023,2023,흥아해운,,B,B,B+,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
003280,2024,2024,흥아해운,,B,B,B+,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
003670,2022,2022,포스코케미칼,,B+,B+,A,B,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20230317000751.0,2890.0,23.0,312.0,0.008,0.108,0.1213,1.0,0.0,B+,4.0,2.0
003670,2023,2023,포스코퓨처엠,,A,A,A+,A,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20240326000383.0,3299.0,38.0,289.0,0.0115,0.0876,0.1024,1.0,0.0,A,5.0,3.0
003670,2024,2024,포스코퓨처엠,,A+,A+,A+,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
003920,2022,2022,남양유업,,C,B,B+,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
003920,2023,2023,남양유업,,B,B+,A,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
003920,2024,2024,남양유업,,B,A,A+,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
004370,2022,2022,농심,,C,B,A,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
004370,2023,2023,농심,,B+,A,A,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
004370,2024,2024,농심,,B,A,B+,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
004540,2022,2022,깨끗한나라,,C,C,B,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
004540,2023,2023,깨끗한나라,,B+,B+,B+,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
004540,2024,2024,깨끗한나라,,B,B,B+,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
005090,2022,2022,SGC에너지,,B+,B+,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
005090,2023,2023,SGC에너지,,B+,A,A,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
005090,2024,2024,SGC에너지,,B,A,B+,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
005290,2022,2022,동진쎄미켐,,C,C,B+,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
005290,2023,2023,동진쎄미켐,,B,A,A,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
005290,2024,2024,동진쎄미켐,,B,A,A,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
005380,2022,2022,현대자동차,자동차,B+,A,B+,B,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20230315001030.0,10859.0,164.0,378.0,0.0151,0.0348,0.053,1.0,0.0,B+,4.0,2.0
005380,2023,2023,현대자동차,자동차,A,A,A,B+,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20240314001531.0,10859.0,164.0,378.0,0.0151,0.0348,0.053,1.0,0.0,A,5.0,3.0
005380,2024,2024,현대자동차,자동차,A,A+,B+,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
005490,2022,2022,POSCO홀딩스,철강,A,A,A,A+,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20230309000896.0,23707.0,642.0,399.0,0.0271,0.0168,0.0192,1.0,0.0,A,5.0,3.0
005490,2023,2023,POSCO홀딩스,철강,A+,A,A+,A+,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20240322000986.0,24006.0,668.0,419.0,0.0278,0.0175,0.0388,1.0,0.0,A+,6.0,4.0
005490,2024,2024,POSCO홀딩스,철강,A,A,A+,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
005500,2022,2022,삼진제약,,D,D,D,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
005500,2023,2023,삼진제약,,C,D,D,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
005500,2024,2024,삼진제약,,B,C,B,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
005610,2022,2022,SPC삼립,,B,C,B+,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
005610,2023,2023,SPC삼립,,D,C,C,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
005610,2024,2024,SPC삼립,,B,B,C,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
005850,2022,2022,에스엘,,B+,B,B+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
005850,2023,2023,에스엘,,B+,B+,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
005850,2024,2024,에스엘,,B,B+,A,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
005930,2022,2022,삼성전자,전기전자,A,A,A+,B+,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20230307000542.0,7395.0,185.0,427.0,0.025,0.0577,0.1219,1.0,0.0,A,5.0,3.0
005930,2023,2023,삼성전자,전기전자,A,A,A+,B+,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20240312000736.0,7173.0,132.0,374.0,0.0184,0.0521,0.0824,1.0,0.0,A,5.0,3.0
005930,2024,2024,삼성전자,전기전자,B+,B+,A,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
005950,2022,2022,이수화학,,C,B,B+,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
005950,2023,2023,이수화학,,C,B,B,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
005950,2024,2024,이수화학,,B,B+,B+,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
006400,2022,2022,삼성SDI,,A,A,A+,B+,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20230313000726.0,7922.0,103.0,537.0,0.013,0.0678,0.1037,1.0,0.0,A,5.0,3.0
